Date,vis score,hom score,VIS Abs,VIS H,VIS 2B,VIS 3B,VIS HR,VIS RBI,VIS SAC HIT,VIS SAC FLY,VIS HBP,VIS WALK,VIS IBB,VIS K,VIS SB,VIS CS,VIS GIDP,VIS INF,VIS LOB,VIS No P,VIS individual earned runs,VIS team earned runs,VIS WP,VIS Balks,VIS Pos,VIS assists,VIS errors,VIS passed balls,VIS double plays,VIS triple plays,HOM Abs,HOM H,HOM 2B,HOM 3B,HOM HR,HOM RBI,HOM SAC HIT,HOM SAC FLY,HOM HBP,HOM WALK,HOM IBB,HOM K,HOM SB,HOM CS,HOM GIDP,HOM INF,HOM LOB,HOM No P,HOM individual earned runs,HOM team earned runs,HOM WP,HOM Balks,HOM Pos,HOM assists,HOM errors,HOM passed balls,HOM double plays,HOM triple plays,HOM 9 Def Pos,home_winner,vis team_ANA,vis team_ARI,vis team_ATL,vis team_BAL,vis team_BOS,vis team_CHA,vis team_CHN,vis team_CIN,vis team_CLE,vis team_COL,vis team_DET,vis team_HOU,vis team_KCA,vis team_LAN,vis team_MIA,vis team_MIL,vis team_MIN,vis team_NYA,vis team_NYN,vis team_OAK,vis team_PHI,vis team_PIT,vis team_SDN,vis team_SEA,vis team_SFN,vis team_SLN,vis team_TBA,vis team_TEX,vis team_TOR,vis team_WAS,hom team_ANA,hom team_ARI,hom team_ATL,hom team_BAL,hom team_BOS,hom team_CHA,hom team_CHN,hom team_CIN,hom team_CLE,hom team_COL,hom team_DET,hom team_HOU,hom team_KCA,hom team_LAN,hom team_MIA,hom team_MIL,hom team_MIN,hom team_NYA,hom team_NYN,hom team_OAK,hom team_PHI,hom team_PIT,hom team_SDN,hom team_SEA,hom team_SFN,hom team_SLN,hom team_TBA,hom team_TEX,hom team_TOR,hom team_WAS,d/n_D,d/n_N
20190913,11,4,39,15,2,1,4,11,0,1,0,2,0,9,1,0,1,0,4,3,4,4,0,0,27,11,0,0,2,0,33,8,2,0,2,4,0,0,1,1,0,6,0,0,1,0,4,5,11,11,1,0,27,10,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190913,6,2,34,10,2,0,2,6,0,0,0,5,0,5,1,0,2,0,6,5,2,2,0,0,27,9,0,0,1,0,35,10,2,0,0,2,0,0,0,4,0,6,0,0,1,0,10,5,6,6,0,0,27,14,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190913,4,1,33,7,1,0,2,4,0,0,0,8,0,9,0,0,1,0,10,2,0,0,0,0,27,5,1,0,1,0,30,5,2,0,0,1,0,1,0,2,0,12,1,0,0,0,5,5,4,4,0,0,27,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190913,9,7,40,15,2,1,3,9,0,0,0,3,0,8,0,2,0,0,7,5,7,7,1,0,27,14,0,0,1,0,35,12,1,0,0,6,0,1,0,7,0,6,2,1,1,0,9,6,9,9,0,0,27,9,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20190913,14,9,40,14,3,0,5,14,0,1,0,6,1,7,0,0,0,0,6,4,8,8,0,0,27,11,2,0,0,0,36,7,1,0,2,9,0,0,0,3,0,7,1,0,0,0,3,6,14,14,0,0,27,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20190913,5,6,44,9,2,0,0,5,0,0,0,5,0,8,0,1,1,0,8,6,6,6,2,1,33,12,2,0,2,0,44,13,2,0,2,4,0,0,0,2,1,10,0,0,1,0,7,9,5,5,1,0,36,17,1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20190914,0,1,28,3,0,0,0,0,0,0,0,2,0,7,0,1,1,0,3,2,1,1,0,0,24,13,1,0,0,0,24,1,1,0,0,1,0,1,0,0,0,6,0,0,0,0,0,3,0,0,0,0,27,7,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,1,14,34,8,1,1,0,1,0,1,2,1,0,6,0,0,0,0,10,5,14,14,0,0,24,10,0,0,0,0,36,14,2,0,4,14,1,0,4,2,0,7,0,0,0,0,5,5,1,1,1,0,27,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190914,10,11,35,10,4,1,1,10,0,0,1,7,0,4,0,1,1,0,6,5,9,6,3,0,24,5,2,0,0,0,36,12,5,0,1,10,1,0,2,3,0,9,0,0,0,0,7,9,10,10,0,0,27,15,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,0,3,30,3,0,0,0,0,0,0,1,0,0,12,0,0,0,0,4,4,3,3,0,0,24,9,0,0,0,0,27,3,1,0,0,3,0,0,2,1,0,9,0,0,0,0,3,3,0,0,0,0,27,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,2,1,30,6,1,0,0,2,1,1,0,5,0,10,0,1,0,0,8,4,1,1,0,0,27,4,0,0,0,0,32,5,1,0,0,1,0,0,1,3,1,15,1,0,0,0,8,4,2,2,0,0,27,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20190914,4,2,32,7,2,0,1,4,0,0,1,0,0,4,0,1,1,0,2,6,2,2,0,0,27,11,0,0,1,0,33,8,2,1,0,2,1,0,1,2,0,5,0,0,1,0,8,4,4,4,0,0,27,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20190914,5,2,33,7,0,0,2,5,0,0,0,4,0,17,1,0,1,0,5,5,1,1,0,0,27,5,1,0,0,0,33,7,1,0,1,1,1,0,0,0,0,8,1,0,0,0,5,5,5,5,0,0,27,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20190914,10,1,38,14,4,0,0,9,0,1,0,7,2,9,0,1,0,0,9,4,1,1,1,0,27,10,0,0,1,0,31,6,1,1,0,1,0,0,1,2,0,7,0,1,1,0,6,4,10,10,0,0,27,8,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20190914,3,1,31,5,1,0,0,3,0,0,0,4,0,6,1,0,2,0,5,6,1,1,3,0,27,9,2,0,0,0,32,6,0,1,0,0,1,0,1,1,0,11,0,1,0,0,7,7,3,3,0,1,27,12,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,2,0,34,7,2,0,1,2,0,0,0,1,0,11,0,0,0,0,6,5,0,0,0,0,27,5,1,0,0,0,33,5,0,0,0,0,0,0,2,1,0,9,0,0,0,0,9,2,2,2,0,0,27,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190914,9,5,36,8,1,0,3,9,0,0,0,3,1,11,0,0,0,0,3,4,5,5,1,0,27,7,0,0,1,0,34,8,2,0,2,5,0,0,0,4,0,12,0,0,1,0,6,7,9,9,1,0,27,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,4,8,42,10,1,0,1,4,0,0,1,3,0,12,2,0,2,0,6,10,8,8,1,0,34,13,0,0,2,0,43,13,2,0,3,8,1,0,0,8,2,9,1,1,2,0,10,8,4,4,0,0,36,13,1,0,2,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,6,1,37,10,0,0,2,6,0,0,0,8,1,6,3,0,1,0,12,5,1,1,0,0,27,13,0,0,1,0,34,8,2,0,0,1,0,0,0,0,0,10,0,0,1,0,6,5,6,6,0,0,27,10,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190914,1,2,35,7,2,0,0,1,1,0,0,1,0,10,0,0,1,0,6,6,2,2,0,0,29,12,0,0,0,0,35,6,0,0,2,2,0,0,0,6,0,10,1,0,0,0,10,4,1,1,2,0,30,14,0,0,1,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20190914,8,6,40,12,2,0,4,8,0,0,0,3,0,7,0,0,0,0,8,7,6,6,1,1,27,12,2,0,2,0,36,12,3,0,1,6,0,1,0,5,0,10,2,0,2,0,9,5,8,8,0,0,27,5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20190914,13,3,44,19,4,0,5,13,0,0,2,4,0,6,0,1,0,0,10,4,3,3,0,0,27,2,1,0,0,0,35,9,3,0,0,3,0,1,1,3,0,9,0,0,0,0,10,6,13,13,0,0,27,10,1,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20190915,3,1,32,6,0,0,3,3,0,0,0,3,0,7,2,1,0,0,5,2,1,1,0,0,27,7,2,0,1,0,30,4,0,0,0,1,1,0,0,1,0,11,0,0,1,0,4,5,3,3,1,0,27,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,6,16,39,14,3,0,0,6,0,0,0,2,0,6,0,0,3,0,8,7,15,15,0,0,24,7,1,0,0,0,41,19,4,1,5,15,0,2,0,3,0,5,0,0,0,0,6,6,6,6,0,0,27,14,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,5,10,33,8,2,0,3,5,1,0,0,7,0,8,0,0,1,0,9,6,10,10,0,1,24,8,0,0,1,0,36,12,2,0,3,10,0,0,0,8,1,9,2,0,1,0,10,6,5,5,0,0,27,9,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,3,2,36,9,4,0,0,3,0,0,0,2,1,13,0,0,0,0,8,6,2,2,0,0,27,11,0,0,1,0,29,3,0,1,0,2,0,0,1,3,0,5,0,0,1,0,4,3,3,3,1,1,27,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20190915,6,3,33,6,0,0,2,6,0,1,2,2,0,10,0,0,0,0,5,5,3,3,0,0,27,8,0,0,2,0,32,7,0,0,1,3,0,0,0,4,0,10,0,0,2,0,6,5,5,5,0,0,27,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20190915,1,2,30,5,0,0,0,1,1,0,0,3,0,5,1,0,1,0,6,5,2,2,2,0,24,4,1,1,1,0,30,7,0,0,1,1,0,0,0,3,1,12,0,0,1,0,7,6,0,0,2,0,27,11,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20190915,7,6,38,12,2,0,2,7,0,0,2,3,0,6,1,0,1,0,9,6,6,6,0,0,27,4,1,0,0,0,32,5,0,0,4,6,0,0,0,4,0,10,0,0,0,0,3,8,6,6,1,0,27,12,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20190915,0,7,31,4,1,0,0,0,0,0,0,1,0,5,0,0,0,0,5,6,7,7,0,0,24,13,0,0,4,0,29,10,1,0,1,6,1,0,0,7,0,6,0,0,4,0,6,3,0,0,0,0,27,7,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
20190915,4,6,32,6,0,0,1,4,0,1,0,2,0,9,1,0,0,0,4,3,6,6,0,0,24,11,0,0,2,0,32,11,2,0,1,6,0,0,0,2,0,7,2,0,1,0,4,5,4,4,0,0,27,11,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,5,7,38,13,1,0,4,5,0,0,0,2,0,9,0,0,1,0,8,4,4,4,1,0,24,13,4,0,2,0,33,10,1,0,1,6,0,0,1,3,0,4,1,1,2,0,6,4,5,5,0,0,27,12,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,8,2,38,12,0,1,1,8,0,0,1,5,0,8,1,0,0,0,9,5,2,2,0,0,27,6,0,0,0,0,39,12,2,0,0,2,0,0,0,1,0,10,0,0,0,0,11,4,8,8,1,0,27,8,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,12,3,43,16,2,1,3,12,0,0,0,5,0,8,1,0,0,0,9,4,3,3,0,0,27,8,0,0,0,0,38,12,2,1,0,3,0,0,0,3,0,7,0,1,0,0,11,5,12,12,2,0,27,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190915,10,11,37,12,1,0,2,10,0,1,0,1,0,15,1,0,1,0,2,7,11,11,0,0,25,7,1,0,2,0,40,17,1,0,1,11,0,0,0,11,1,9,0,0,2,0,15,6,10,10,1,0,27,7,1,0,1,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20190915,6,1,34,7,3,0,2,6,0,0,0,6,0,15,0,0,0,0,7,2,1,1,1,0,27,7,1,1,1,0,32,5,1,0,0,0,0,0,1,3,0,10,0,0,1,0,8,6,6,6,0,0,27,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
20190915,4,6,33,6,2,0,1,3,0,0,1,4,0,10,1,0,1,0,7,6,6,6,0,0,24,3,0,0,0,0,31,8,3,0,2,6,1,0,0,3,0,14,0,0,0,0,5,5,3,3,0,0,27,11,1,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20190916,5,7,33,8,0,0,1,4,0,0,0,5,0,8,0,0,1,0,6,5,7,7,1,0,24,7,2,0,1,0,32,9,2,0,1,7,0,0,3,3,0,8,1,0,1,0,7,7,4,4,0,0,27,7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190916,2,8,31,6,1,0,0,2,0,1,1,7,0,9,1,1,0,0,11,7,8,8,0,0,24,8,1,0,1,0,33,10,2,0,1,7,0,0,1,5,0,6,0,0,0,0,7,6,2,2,0,0,27,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190916,4,9,36,9,2,0,2,4,0,0,0,3,1,9,0,0,0,0,8,6,9,9,0,0,24,8,1,0,0,0,37,13,1,0,2,9,0,0,0,3,0,5,0,0,0,0,7,4,4,4,0,0,27,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190916,1,5,29,2,1,0,0,1,0,0,0,3,0,11,0,0,0,0,4,4,5,5,1,0,24,9,1,0,1,0,32,8,3,1,1,5,0,0,0,1,0,10,0,0,0,0,4,4,1,1,0,0,27,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190916,2,4,30,5,0,0,1,2,1,0,0,2,0,1,0,0,0,0,4,5,4,4,1,0,24,8,1,0,0,0,29,5,1,0,1,4,0,0,0,6,0,11,4,0,0,0,7,4,2,2,0,0,27,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
20190916,2,5,36,9,1,1,1,2,0,0,1,1,0,9,0,0,0,0,9,3,5,5,0,0,24,12,0,0,0,0,29,7,1,1,1,5,0,1,1,3,0,5,0,0,0,0,5,5,2,2,0,0,27,6,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20190916,3,5,31,6,1,0,2,3,0,1,0,2,0,10,0,0,0,0,4,4,5,5,0,0,24,11,2,0,2,0,32,10,3,0,0,5,0,1,0,2,0,5,0,0,2,0,6,4,3,3,0,0,27,12,1,0,1,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190916,6,5,37,11,3,1,2,6,0,0,1,2,0,15,0,1,1,0,7,6,5,5,2,1,27,9,0,1,1,0,36,10,3,1,1,5,0,0,0,4,1,6,1,0,1,0,8,5,5,5,0,0,27,3,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20190917,12,6,42,17,8,0,1,12,1,0,0,7,1,9,0,0,1,0,11,4,6,6,1,0,27,6,0,0,1,0,38,13,4,1,1,6,0,0,1,2,0,7,0,0,0,0,8,5,11,11,0,0,27,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,5,4,36,9,1,0,2,5,0,0,0,1,0,5,0,0,0,0,5,6,4,4,1,0,27,3,0,0,0,0,34,8,1,1,2,4,0,1,0,6,0,13,1,0,0,0,10,5,5,5,0,0,27,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,4,2,34,7,1,0,1,4,0,0,0,2,0,15,0,0,0,0,5,3,2,2,0,1,27,9,0,0,0,0,32,5,1,1,0,2,0,0,1,3,0,13,0,0,0,0,7,4,4,4,0,0,27,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,6,1,33,11,1,0,3,6,0,0,0,3,0,4,0,0,3,0,3,3,1,1,0,0,27,8,0,0,2,0,31,6,1,0,1,1,0,0,0,1,0,8,0,1,1,0,4,5,6,6,0,0,27,16,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,5,7,33,6,1,0,2,5,0,1,0,3,0,11,2,0,1,0,5,8,5,5,0,0,24,4,1,0,0,0,31,6,4,0,0,7,0,0,1,3,0,8,1,0,0,0,4,8,5,5,0,1,27,6,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,1,3,30,4,0,0,1,1,0,0,0,2,0,15,0,1,0,0,4,4,3,3,0,0,24,6,1,0,0,0,26,4,1,0,2,3,1,1,0,1,0,14,0,0,0,0,2,5,1,1,0,0,27,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20190917,6,0,34,10,2,0,3,6,0,1,0,5,0,11,0,0,2,0,7,3,0,0,0,0,27,12,0,0,0,0,33,8,1,0,0,0,0,0,0,1,0,5,0,2,0,0,7,6,6,6,1,0,27,11,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
